Book,Chapter,Verse,Scripture
46,1,14,"'Ãte Kinix xix Gax putox pix, pãyã tikmũ'ũn nõy putox pix 'ohnãg, yĩy 'ãte: 'Ãmax Topah! Kaxĩy. Tuk hittup. Yã tikmũ'ũn te hãm'ãktux hok, hu: “Paot te yãy 'ãxet'ax hõm puyĩp-tox pix,” kaxĩy. Yã' koit. Series,  Nãy. 'Ãte 'Exteo putox pix kamah, xi' xape xop, pap-tox nõy 'ap pix'ah 'ãte'."
46,1,17,"Kunnix te nũ 'ũm kutnã'ah 'ũp-tox pix. 'Ãmhok. Pa nũgkutnãhã', 'ũyĩy 'ãte hãm'ãpak max'ax 'ãktux, 'ãte hãm'ãktux max pu kakxop tuk-tup yũmmũg max, nũy Kunnix xexkanã'. Yã yũmũg pupi' xok mĩkupnix tu', yã hãm'ãpak max'ax 'õhõm."
46,1,18,"Topa te Kunnix hã tikmũ'ũn pu hãmyũmmũgãhã'Tikmũ'ũn kuxa yũm 'ohnãg hãm'ãpak'ax max kopah, puxi' yĩxix, tu hãm'ãktux'ax putup nõg, tu: “'Ãp-tox kummuk!” kaxĩy, tu' yĩpkox 'ohnãg. Pa yũmũ'ãte' xupak, tu: Hamũn! Yã hãmyũmmũg xe'e'! kaxĩy, tuk yĩpkox pip hãm'ãktux'ax ka'ok pu', ha Kunnix yũmũg pupi' xok 'ãktux, ha Topa ka'ok, hu yũmũg kuxa kummuk xit, nũy kuxa max mõ'tat 'ũyãnãn tu'. Yã hãm'ãktux'ax ka'ok, tu yũmũ'ã hã hãm'ãpak max xe'e'."
46,1,19,"Yã Topa yõg tappet te:“'Ãte hãm'ãktux tox xop yõg hãm'ãktux kuxyãp-tup,” kaxĩy."
46,1,20,"Piyãp xip tikmũ'ũn te hitop tu yãy pe'paxex, hu: “'Ãte hãmyũmmũg,” kaxĩy. Piyãp xip tikmũ'ũn te hitop tu yãy pe'paxex, hu: “'Ãte hãm'ãktux max,” kaxĩy. Yã' mõg, tu' yĩpkox 'ohnãg. Topa te hãm'ãktux hitop'ax tu' mũg, hap-tox kummuk xop yõg hãm'ãktux."
46,1,21,"Topa te hãmyũmmũg, tu' tux hok, pu tikmũ'ũn hãmyũmmũg hok, nũy hãmpe'paxex'ax hã Topa mũn yũmmũg hok, 'ĩhãk mũ'ãte hãm'ãpak max'ax 'ãktux, puyĩy tikmũ'ũn yũmmũg, ha Topa te tikmũ'un hã tu tehet, nõm xop kuxa mãm ka'ok hãm'ãpak max kopah, hã tu tehet, 'ĩhã' kuxa kummuk xit, nũy nõ kuxa max mõ'tat 'ũyãnãn tu'."
46,1,22,"Yoneo xop te Topa yõg hãpxopmã xe'ẽgnãg xak, nũy pẽnã', nũy hãm'ãpak max'ax yũmmũg, ha Genex yõg puknõg xop te hãmyũmmũg xak, pak mũ'ãte Kunnix 'ãktux, ha mĩpkupnix tu' xok yũmũg pupi', yã hãm'ãpak max. Pa Yoneo xop tep-tup nõg, xi' puknõg xop te hãm'ãpak'ax 'ãktux kummuk, pa Topa te yãy yõg tikmũ'ũn xãnãhã', pe Yoneo yõg tikmũ'ũn, pe' puknõg, ha' yĩmõgatux, pu hãm'ãpak max'ax 'ãpax, ha Topa te Kunnix nũ'kutnãhã', pu yãy yõg tikmũ'ũn ka'ogã', nũy yãy yõg tikmũ'ũn yũmmũgã'."
46,1,25,"Ha tikmũ'ũn 'ũm te hitop tu hãm'ãktux, hu: “Yã hãm'ãpak'ax kummuk, tu hãmyũmmũgã hok,” kaxĩy. Nãy, tikmũ'ũn te hãm'ãktux kohe'. Nõm hãm'ãpak'ax yã Topa yõg hãmyũmmũg'ax xe'e'. Ha' nõy 'ũm te: “Yã hãm'ãpak max'ax pu'uk, tu' ka'ogã hok,” kaxĩy. Pa Topa te' xuktux, yĩy hãm'ãpak'ax ka'ok."
46,1,26,"'Ũkxape xop, hãmpe'ãpaxeh nõmhã. Hõmã 'ãxop te hãmyũmmũg 'ohnãg, tu tikmũ'ũn nõy xat 'ohnãg, ha Topa te 'ãxãnãhã', yã tikmũ'ũn te xa 'ãktux 'ũnõy pu', hu: “Hãmyũmmũg kutõgnãg 'õhõm,” kaxĩy. Tu xa pe'paxex 'ohnãg."
46,1,27,"Pa Topa te nõm tikmũ'ũn pu' hupmãhã', 'ĩhã 'ãyĩmõgatux, 'ãk-tõgnãg hah 'ãyĩmõgatux, xix 'ãpuk'uk hah 'ãyĩmõgatux. Hõmã 'ãxop yã hãmhok xop, yã Topa hã' puknõg 'ãxop, yĩy Topa te 'ãyĩmõgatux, nũy nõm tikmũ'ũn xop yõg hãmpe'paxex kuxyã',"
46,1,29,pu tikmũ'ũn 'ũm te yãy mũn xexka pe'paxeh hok Topa keppah.
46,1,30,"Pa Topa te 'ãxop hã yãykotĩnnãhã', tu yãy tu nũ' xok Kunnix hã', ha Kunnix te hãmyũmmũg xohix, tu yũmũg hĩnnãhã', 'ũ tu hi xe'e', yã Topa te mõ yũmũg yãy, tu yũmũg kuxa tupmãhã', pu Topa hã yũmũ'ã tikmũ'ũn. Yã Kunnix te mĩpkupnix tu' xok, nũy yũmũg yõg hãpxopmã'ax kummuk hã' pago."
46,1,31,"Yĩy Topa yõg tappet te: “Tikmũ'ũn te hãmpe'paxex xexka putup, pũyã Topa yõg hãpxopmã'ax pe tu paxeh xexkah, nũy yãy yõg hãpxopmã max pe tu paxeh 'ohnãg,” kaxĩy."
46,2,1,"Paot te Kunnix xok'ax 'ãktux'Ũkxape xop, hõmã 'ãte xa hãm'ãktux, tu xa Topa yõg hãm'ãktux'ax 'ãktux. Hõmã, hãmyãxatamuk xohix hã Topa yĩy 'ohnãg, tu hãm'ãktux 'ohnãg, pãyã hõnhã Topa te hãm'ãktux, yĩy 'ãte xa' xuktux Topa pupi', tu hãm'ãktux max, puyĩy kakxop tuktup kama yũmmũg max. Yã 'ãte hãm'ãktux'ax nõy putup 'ohnãg, nũy Yeyox Kunnix puxet 'ãktux, nũy Yeyox xok'ax puxet 'ãktux. Yã mĩpkupnix tu' xok, yũmũg pupi' xok, nũy yũmũg kuxa kummuk xit, nũy kuxa max tat 'ũyãnãn tu'."
46,2,3,"Hõmã 'ãhak mõg, tu tak pu'uk, tuk kuxãnõg,"
46,2,4,"tu Topa yõg hãm'ãktux xa' xuktux, xix xa hãmyũmmũgãhã', pãyã 'ap hãm'ãktux max'ah, puyĩy tikmũ'ũn te: “Yã hãmyũmmũg 'õhõm!” kaxĩy. 'Ãmhok, pa Topa Koxuk tek ka'ogãhã', 'ũyĩy Yeyox Kunnix 'ãktux, hak ka'ogãhã kamah, 'ãte hãpxopmã ka'ok, pu tikmũ'ũn pẽnã', nũy: “Yã Topa te Paot nũ'kutnãhã', pu yãy pupi hãm'ãktux yũmũ'ã', tu hãpxopmã ka'ok xe'e',” kaxĩy. Yĩy 'ãkuxa mãm ka'ok Topa kopah, hu 'ãkuxa mãm 'ohnãg tikmũ'ũn yõg hãmyũmmũg'ax puknõg kopah, yã Topap-xet kopa 'ãkuxa mãm ka'ok, 'ũka'ok hah."
46,2,6,"“Tikmũ'ũn te' pẽnã 'ohnãg, tu' xupak 'ohnãg,tu' pe'paxex 'ohnãg,pa Topa te hãmpe'paxex, nũy yãy yõg tikmũ'ũn pu hãmmax nã xexkah,nũy tup-tup pax xop pu hãmmaxnã xexkah,” kaxĩy."
46,2,10,"Yã hõmã Topa yĩy 'ohnãg, pa hõnhã yãy Koxuk te yũmũ'ã hãm'ãktux, nũy yũmũg yũmmũgã', puyĩy xehomip xaptop 'ohnãg. Yã Topa Koxuk te tikmũ'ũn yõg hãmpe'paxex xohix yũmmũg, tu Topa yõg putup'ax xohix yũmmũg, xix Topa yõg hãmpe'paxex xohix yũmmũg."
46,2,11,"Tikmũ'ũn yãp-xet te yãy yõg hãmpe'paxex xohix yũmmũg, yãp-xehnãg te hãmyũmmũg, ha Topa Koxuk yãp-xehnãg te Topa yõg hãmpe'paxex yũmmũg."
46,2,12,"Ha Topa te yãy Koxuk xe'ẽgnãg yũmũ'ã nũ'kutnãhã', tu' koxuk puknõg yũmũ'ã nũ'kutnã 'ohnãg, yã Topa Koxuk te yũmũ'ã hãmyũmmũgãhã', nũy Topa yõg hãm'ãktux yũmũgã'."
46,2,13,"Yĩk mũ'ãte Topa Koxuk yõg hãm'ãktux'ax 'ãktux putup, xa tikmũ'ũn yõg hãm'ãktux'ax pu 'ãyĩpkox hok. Yã kaxĩy 'ũgmũ'ãte hãm'ãktux, tu Topa Koxuk yõg hãm'ãktux'ax yũmmũgãhã', tu Topa yõg tikmũ'ũn pu hãmyũmmũgãhã', nõm xop te Topa Koxuk pu' yĩpkox pip. Pa Topa Koxuk te tikmũ'ũn 'ũm kopa' xihip hok, puxix tu nõm ka'ogã hok. Nõm tikmũ'ũn yã Topa hã' puknõg, tu' yõg hãm'ãktux 'ãpak, pãyã' yũmmũg 'ohnãg. Yã' Koxuk xe'ẽgnãg te Topa yõg tikmũ'ũn yãp-xet ka'ogãhã'. Topa Koxuk te tikmũ'ũn kopa xihip, puxix tikmũ'ũn pa hãmyũmmũg, nũy hãpxopmã'ax xohix kopit, xix hãmyũmmũg, pe' max, pe' kummuk. Pa' puknõg xop te nõm tikmũ'ũn yõg hãpxopmã'ax kopit hok."
46,2,16,"Yĩy Topa yõg tappet te:“'Õk tikmũ'ũn 'ũm te Topa yõg hãmpe'paxex yũmmũg?'Ok tikmũ'ũn 'ũm te Topa pu hãmyũmmũgãhã'? 'Ãmhok.Topa yãp-xehnãg te yãy yõg hãmpe'paxex yũmmũg,xix yãy pu hãmyũmmũg xe'ẽgnãg,” kaxĩy.Pa Kunnix te hãmyũmmũg, tu yũmũ'ã hãmyũmmũgãhã', 'ũyĩy putox puxet Kunnix putox mũtik."
46,3,1,"Yũmũ'ã Topa hã kãmãnat'Ãte xa hãpxe'e 'ãktux. Yã 'ãxop tek mũn hã 'ãxape', pa 'ãte xa hãm'ãktux yũmmũg, 'okpa Topa Koxuk te 'ãkopa' xip. Yã 'ãxop te hãmpe'ãpanõm kummuk, Topa hã' puknõg xop putuk 'ãxop te hãmpe'ãpanõm, nõm te Topa pu' yĩpkox 'ohnãg, xix kakxop putuk hãmpe'ãpanõm, nõm xop te Topa yõg hãm'ãktux yũmmũg kutõgnãg, yã kakxop putuk, 'ãkuxa mãm pu'uk tu'."
46,3,2,"Kakxop pu'ũgnãg te' yõktat hep xo'op, tu' xit'ax ka'ok mã hok, ha kaxĩy 'ãxop pu'uk, tu Topa yõg hãm'ãktux yũmmũg kutõgnãg, hõmã xix hõnhã 'ãkuxa mãm pu'uk."
46,3,3,"'Ãxop te Topa hã' puknõg xop putuk, tu hãpxopmã kummuk, tu' yãykix pax, xix yĩpkumĩy pax, tu Topa hã' puknõg xop putuk, tu hãpxopmã kummuk."
46,3,4,"Tikmũ'ũn puxet te: “'Ũgmũn yã Paot yõg,” kaxĩy, ha' nõy te: “Pak mũn yã 'Apot yõg,” kaxĩy. Yã Topa hã' puknõg xop putuk hãpxopmãhã'. 'Apot yã 'a' xexka'ah, xik mũn 'ak xexka'ah. Yãk mũ'ãte Kunnix tu hãpxopmãhã', puxi'. Tu xa hãm'ãpak max'ax 'ãktux, ha 'ãkuxa mãm ka'ok yũmũg xuxyã kopah. Yũmũg xuxyã tuk mũ'ãte hãpxopmãhã', yãk mũg xat, 'ũyõg kãmãnat hah. Tikmũ'ũn te hãpxa xexka hã' hãm, ha tik hãmãxap te hãpxop xap xok, ha' nõy kũnãy tu' hãm, tu kõnãg hã hãpxop xokax pix, puyĩy tu tuk mõ'ka'ok. 'Ũtix hãm, pãyã Topa te hãmmaxnãhã'. Ha kaxĩy 'ãte xa hãm'ãpak max 'ãktux, ha 'Apot te xa hãmyũmmũgãhã'. Tikmũg hãm, pãyã Topa te xa hãmmaxnãhã', tu 'ãkuxa mãmmãhã'. Kãmãnat xop 'a' xexka'ah, pãyã Topa mũn xexka xe'ẽgnãg, tu hãmmaxnãhã'. Ha kãmãnat xop xohix yãy putuk, ha Topa te' hãm'ax tu' pagop-tup, tu kãmãnat hãm xexka tu' pagop-tup punethok, ha kãmãnat hãm kutõgnãg tu' pagok-tõgnãg putup. Yã 'Apot xik mũn hãm Topa tu', 'ãxop ha tikmũg hãm, puyĩy Topa 'ãka'ogã', yĩy 'ãxop te hãpxa putuk, ha Topa te xa hãmmaxnãhã', ha 'ãxop te mĩptut putuk kamah, yã Topa yõg mĩptut."
46,3,10,"'Ũxuxyã te' xat, pu mĩptut max mĩy, tu tik puxet xat hãmãxap, pu mĩkaxxap mĩm mõg hãpkox kopah, pu nõ mãykup mõ'tat, ha' nõy kũnãy tu' xat, pu nõm mõ'xix hãpkox kopah. Ha Kaxĩy Topa tek ka'ogãhã', pu hãm'ãpak max 'ãktux hãmãxap, puyĩy tikmũ'ũn kuxa mãm ka'ok Yeyox Kunnix kopah, ha 'Apot kũnãy tu' nũn, nũy kuxa mãm ka'ok xop yũmmũgã max. Mĩptut xuxyã te mãykup ka'ok putup, yã mãykup te mĩptut ka'ogãhã', pu tu yũm ka'ok. Ha kaxĩy Topa te Yeyox Kunnix yãykutnãhã', pu yãp-xehnãg hã yũmũg pupi tu' xok, nũy yãp-xehnãg hã' kuxa kummuk xit, nũy kuxa max tat 'ũyãnãn tu'. 'Ap nõy xip'ah."
46,3,12,"Ha tikmũ'ũn yãg te pipkup yãnãm 'ãta hã hãm'ãta max mĩy, xi' nõy te pipkup yãnãm ponnok hã' mĩy, xi' nõy te xap max hã hãm'ãta mĩy. Ha' nõy te mĩmpe hã hãm'ãta kummuk mĩy, xi' nõy te xuxnak hã' mĩy, xi' nõy te xuxnãg xux hã hãm'ãta' mĩy. Hã kaxĩy Topa yõg kãmãnat hãm kamah. 'Ũyãg hãm max, tu Topa yõg hãm'ãktux 'ãktux, tu Topa yõg tikmũ'ũn ka'ogãhã' pu tu hãmyũmmũg. Ha' yãg nõy hãm kummuk, yĩy Topa yõg tikmũ'ũn pu'uk, tu hãmyũmmũg 'ohnãg. 'Ũxuxyã te mĩptut kummuk mĩy, puxix kuxap hã mõ'xut mõ'ka'ok, ha' nõg. Hã kaxĩy Kunnix yõg hãptup xe'e mõ'nãp-tup, 'ĩhã Topa te yãy yõg kãmãnat xop yõg hãpxopmã'ax xohix kopit. Kãmãnat hãm kummuk, puxi' yõg hãpxopmã'ax xaxogã'."
46,3,14,"'Ũxuxyã te mĩptut max mĩy, puxix kuxap hã mõ'xut 'ohnãg, yã' yũm ka'ok. Kaxĩy kãmãnat hãm max Topa tu', puxix Topa yõg hãpxopmã'ax kopit, nũy nõ kãmãnat ha hãmmaxnã xexka'."
46,3,15,"Mĩptut kummuk mõ'xut kuxap hã, puxix kãmãnat te hãmhok xip, tu tayũmak pop 'ohnãg, pãyã' xok'ah. Kaxĩy Topa yõg kãmãnat hãm kummuk, puxix yãy kuxa tup, Topa te' tupmã hah, tu Topa yõg putat hãmhok hã' mõg, pãyã Topa te nõm kãmãnat pu pexkox yõg hãpxop 'a' hõm putup'ah."
46,3,16,"Yã 'ãxop Topa pet xe'e', 'ãkopa' xip tu', ha 'ãxop te hãmyũmmũg, ha Topa Koxuk te 'ãkopa' xip, yĩy Topa te 'ãpẽnã max, 'ãkopa' pet tu'. Tikmũ'ũn gãy te 'ãkoxyõy putup, puxix Topa' yãnãn tu 'ũkoxyõy, 'ãxop yã Topa pet xe'e'."
46,3,18,"Pũyã 'ãmũn yãy hã mõ'ãmã hok. Tikmũ'ũn te hãmpe'paxex, hu: “'Ãte hãmyũmmũg xexka'!” kaxĩy, pãyã' hitop tu hãmpe'paxex, yã Topa te: “'Õhõm hãmyũmmũg 'ohnãg, 'ũkuxa mãm 'ohnãg tu',” kaxĩy.  Topa hã' puknõg xop te: “Yã hãmyũmmũg nõ'õm,” kaxĩy, puxix Topa te: “Pũyã yãy hã mõ'ãmã', hãmyũmmũg hok tu'!” kaxĩy. Yĩy Topa yõg tappet te: “Topa te yãy mũn hã' puknõg xop yũmmũg, tu' yõg hãmpe'pãnõm yũmmũg, ha hãmyũmmũg 'ũhitop tu', tup-tox kummuk xop putuk,” kaxĩy."
46,3,21,"Pũyã tikmũ'ũn yãy mũn xexka 'ãktux hok, tu yãy yõg hãpxopmã'ax tu' kuxa hittup hok. Yã hãpxop xohix 'õgnũ', pu Topa xa hãmmaxnã'. Yĩy Paot, xix 'Apot, xix Pet, 'ũxohix te 'ãpẽnã max, ha Topa te hãm xexka mĩy, nũy 'ãkuxa hittupmã'. Tu 'ãkuxa hĩnnãhã', xayĩy 'ãxakix 'ĩhã, 'ãmõg pexkox hah. Yã hõnhã Topa te mõ'ãyãy xe'ẽgnãg, xix hõmã mõ'ãyãy xe'ẽgnãg, xix hãptup 'ĩhã mõ'ãyãy xe'ẽgnãg putup. Yã' xohix 'õgnũ',"
46,3,23,"ha 'ãxop yã Kunnix yõg tikmũ'ũn, ha Kunnix yã Topa yõg hãmyãykutnã'ax xe'ẽgnãg."
46,4,1,"Yeyox yõg mõ'pok xop'Ũgmũ'ãte xa hã Kunnix yõg kãmãnat, tu hãpxopmãhã', nũy Kunnix pupi xa hãmyũmmũgã', nũy xa Topa yõg hãm'ãktux xe'e 'ãktux,"
46,4,2,"Yĩy Topa tek mũg xat 'ũ hãpxopmã max, nũy xa hãmyũmmũgã' max, ha yũmũg xuxyã tek mũ yõg hãpxopmã'ax pẽnãp-tup, nũy yũmmũg, 'ok pek mũ'ãte hãpxopmã max, 'ok pek mũ'ãte hãpxopmã kummuk."
46,4,3,"'Ãxop tek mũg hãm'ax pẽnãp-tup. Pũyã tikmũ'ũn pa te hãmyũmmũg tuk mũg hãm'ax pẽnã'. Yã' hitop. 'Ãte yãy yõg hãm'ax pẽnã hok yãy pu kamah. 'Ũgkuxa te' mĩy max 'ãktux, pa yũmũg xuxyã puxet tek hãm'ax pẽnãhã', tu' yũmmũg, 'ok pek hãm max, pek hãm kummuk. Series, "
46,4,5,"Yĩy 'ãnõy yõg hãpxopmã'ax kopit hok, nũy nõ 'ãktux kummuk. Nãy, 'ũhip, pu Topa' kopit, 'ĩhã nũ'. Tute hãpxop xaptop'ax mũg putup, xix tikmũ'ũn yõg hãmpe'paxex yũmmũg putup, 'ĩhã Topa te hãpxopmã'ax max pu pago."
46,4,6,"'Ũkxape xop, 'ãte xa hãm'ãktux tap, tuk mũn 'ãktux, xix 'Apot 'ãktux. 'Ãtek mũg 'ãktux, xayĩy 'ãxop hãmyũmmũg, ha tappet te' xat, hu: “Tappet yõg hãm'ãktux pu 'ĩpkox pi',” kaxĩy. Yã' kummuk, tik 'ũm 'ãktux max, 'ĩhã' nõy 'ãktux kummuk."
46,4,7,"'Ok 'ãxop te yãy xexka pe'ãpaxex? 'Ok 'ãxop te 'ãnõy kutõgnãg pe'ãpaxex? Yã' kummuk. Topa mũn te xa hãmmaxnãhã', tu' hok hã hãmmaxnãhã', xayĩy yãy hitop xexka 'ãktux hok!"
46,4,8,"'Ãxop yã yãy pe'ãpanõm 'ũptexop, tu yãy pe'ãpanõm 'ãxexka xop, tuk mũg pe'ãpanõm kutõgnãg xop, Pãyã yãy mõ'ãmã'. 'Ũyã yũmũg xohix xexka xop!"
46,4,9,"'Ãte hãmpe'paxex. Yãk mũ'ã mõ'pok xop, pe Topa hã yũmũg ka'ax xop, nũy tikmũ'ũn 'ũgmũg kix, 'ĩhã xohix te' pẽnãhã', xix pexkox yõg nũ'pok xop xohix te' pẽnã kamah."
46,4,10,"Ha Topa hã' puknõg xop te: “'Ũp-tox kummuk,” kaxĩy, huk mũg 'ãktux, tu 'ãxop 'ãktux max, pãyã yũmũg xohix Kunnix yõg tikmũ'ũn. Hak mũg pu'uk, pa 'ãka'ok, ha 'ãp-tup pax, pak mũg putup nõg."
46,4,11,"Yã putup tek mũg kix, hak mũ'ãte kõnãg tat'ax xak. 'Ũgmũg xax kunox, ha' gãy xop tek mũg kix, tu mũg xũygãhã', 'ak pet 'ũm yũm'ah."
46,4,12,"Tuk mũg hãm punethok nũy xit, 'ĩhã tikmũ'ũn te: “Pũyã Topa 'ãkix!” kaxĩy. Hak mũ'ãte hãm'ãktux hã' yãnãn, hu: “Pũyã Topa xa hãmmaxnã'!” kaxĩy. Hak mũg kummugãhã', pãyãk mũ'ãte' gãy xop yõg hãm'ãktux kummuk hã' tot, tu hãmmax hip. Ha' gãy xop tek mũ'ã hãpkummugãhã', tuk mũg mãnõg, 'ĩhãk mũg yĩy pu'uk, nũy nõy gãy kuxyã'. Yã Topa hã' puknõg xop tek mũg putup nõg, tu: “Mõg, nũy 'ãpep!” kaxĩy."
46,4,14,"'Ãte xa kax'ãmi', nũy xa hãmyũmmũgã'. 'Ãte 'ãxop putup pax, 'ũgkutok putuk hah, 'a 'ãte xa' hupmãp-tup'ah. Yã tik punethok te xa hãmyũmmũgã'ax, pak mũn puxet hã 'õg 'ãtak. 'Ãte xa hã 'ãtak, xa hãm'ãpak max'ax 'ãktux tu', ha 'ãkuxa mãm ka'ok Kunnix kopah."
46,4,16,"Hu 'ãte xa' kax, pu hãpxopmã max, nũy 'ũgmũn putuk. Yã 'ãte hãpxopmã max,"
46,4,17,"hu 'ãte Timõn mõ'kutnãhã', tuk mũn hã 'ũgkutnã', pu hãpxopmã nũ mũtik, hak mũg tix hãm max yũmũg xuxyã pu'. 'Ãxutigãp-tup, xayĩy Topa yõg putat hã 'ãmõg ka'ok, yã 'ãkuxa mãm ka'ok Yeyox Kunnix kopah, ha taxĩy 'ãte hãmyũmmũgãhã', 'ũkuxa mãm ka'ok xop xohix pu hãmyũmmũgãhã'."
46,4,18,"'Ãxop yãy xexka pe'ãpanõm, kopxix 'ãhak mõg hok."
46,4,19,"Topa 'ũgputup, 'ũ mõg, yã hãpxip kutõgnãg kopxik mõg, nũy nõm xop te hãpxopmã'ax yũmmũg. Ha' yĩy ka'ok, yãy xexka pe'ãpanõm tu'. 'Ãpu hãpxopmã ka'ok kamah! Topa te yãy yõg tikmũ'ũn xat, puyĩy yĩpkox pi' xe'e', nũy hãpxopmã max. Tikmũ'ũn te hitop tu hãm'ãktux, tu hãpxopmã max hok, puxix tu yĩpkox 'ohnãg."
46,4,21,"Pi'yã' mũn xatep-tup? 'Ok 'ũgmõg, nũy xikot hã 'ãkix'ax? 'Ok pep-tup, 'ũyĩy'ax pu'uk hã 'ãhittupmãhã'? Piya' mũn xatep-tup? Yã xatep-tup 'ũg 'ãhittupmã', yĩy hãpxopmã max."
46,5,1,"Tik te' nõy hã' xupxetTikmũ'ũn te 'ãxop 'ãktux kummuk, yã 'ãxop 'ũm yõg tik 'ũm te' nõy hã' xupxet kummuk, yã' xonnix kummuk, ha tikmũ'ũn nõy te Topa hã' puknõg te' mĩy 'ohnãg. Yã tik te yãy tak xetut mũg, nũy nũ mũtik 'ãnõm, tu hãpkummuk mĩy pax."
46,5,2,"Tep te xĩy 'ãxop te yãy mũn max pe'ãpanõm? Yã 'ãkummuk! 'Ãpu yãyhãhup, nũy tik kummuk xupmã."
46,5,3,"'Ũyãk xihip nõmhã 'ãxop mũtik! 'Ãte tik yõg hãpxopmã'ax kummuk kopit, 'ĩhã hãptox tuk xip, ha yũmũg xuxyã Yeyox Kunnix te 'ã' hõm yãy 'ãxet'ax, 'ãte tik hãpxopmã'ax kummuk kopit. 'Ũyãk xihip 'ãxop mũtik, 'ĩhã 'ãxop te yãy kotĩnnãhã', ha yũmũg xuxyã te 'ãka'ogãp-tup, xa tik kummuk hõm Hãmgãyãgnãg pu'. Pũyã tu xok, pãyã Topa te' kuxa kummuk xit, pu' koxuk tu xip ka'ok, 'ĩhã yũmũg xuxyã Yeyox Kunnix nũn putpu'."
46,5,6,"'Ãxop yãy mũn max pe'ãpaxex. 'Ap max'ah. Xate hãm hittap yõg hãm'ãktux yũmmũg, yĩy: “Pãm yõg tokatogã'ax kutĩgnãg te pãm xexkanãhã',” kaxĩy. Yã tokatogã'ax te hãpkummuk mĩy'ax putuk, yĩy hãpkummuk mĩy kux, nũy tu max, tu pãm putuk'ax, pãm tokatok hok putuk, yã' tũmnãg. Hãpxip kutõgnãg 'ĩhã 'ũgmũ yõg Yoneo xop te 'ãmuk xexka 'ãxet'ax Nõã'yẽn mĩy putup, 'ĩhã kahnẽn putex, pu' xohix' mã'. Ha Kunnix te yũmũ yõg kahnẽn xe'e', tu mĩpkupnix tu' xok tap yũmũg pupi', hu yũmũg hã kahnẽn xe'e'. 'Ãpu yũmũg Kunnix pekpaxeh, nõm te yũmũg pupi' xok pekpaxeh, yã 'ãmuk xexka Nõã'yẽn putuk, yĩy yũmũ'ãte hãpkummuk mĩy kux, ha pãm yõg tokatogã hok putuk. Yã pãm te hãmyok mĩy'ax 'ãktux, xix hãmmaxnã'ax 'ãktux."
46,5,9,"'Ãte xa kax'ãmi tap, pu tikmũ'ũn kummuk mũtik 'ãkotĩnnã hok, nõm tikmũ'ũn te' nõy hã' xupxet."
46,5,10,"'Ãxop te hãm xexka tu' pip, yĩy hãpkummuk mĩy xop te xa yãy kote' pip. Yĩ' xohix tu 'ãxop 'ãxatat hok. Ha nõm kummuk xop te' nõy hã' xupxet, xi' nõy yõg hãpxop putup pax, xix hãpxopmã kummuk xix topa komut pu nũ' xup. Pa tikmũ'ũn te yãy 'ãktux, tu' kuxa yũm ka'ok'ax 'ãktux, tu hãm'ãktux max, pãyã' nõy hã' xupxet kummuk, xi' xupkumĩy, xix topa komut pu nũ'xup, xix kenmuk xo'op tu mõktu paptux, xi' nõy kupex, xix hãpxop hã' xupxet, puxix nõm tu 'ãxatat, nũy nũ mũtik 'ãxit hok."
46,5,12," 'Ãte Topa hã' puknõg xop yõg hãpxopmã'ax kopit hok. Yã Topa mũn te' kopit putup. Pa 'ãxop te yãy yõg hãpxopmã'ax kopit'ax. Yã' max xa' kopit. Topa yõg tappet te: “Tikmũ'ũn kummuk xupmã', puyĩy 'ãxop mũtik tu ti hok,” kaxĩy. Series, "
46,6,1,"Tikmũ'ũn te' nõy kumĩy kummuk'Ãxape te xa hãpkummugã', 'ãpu 'ãxape nõy ha mõg, 'ãxape pa te hãmyũmmũg ha 'ãmõg, pu 'ãtix kopit. 'Ãmõg hok Topa hã' puknõg xop hah, pu tu' kopit, pãyã 'ãxape ha 'ãmõg, tik kuxa yũm ka'ok Yeyox kopa ha 'ãmõg. 'Ok yũmmũg hok xate'? Topa yõg tikmũ'ũn te Topa hã' puknõg xop hãpxopmã'ax kopit putup. 'Ok 'ãpa te hãmyũmmũg hok?"
46,6,3,"Yã yũmũ'ãte pexkox yõg nũ'pok xop yõg hãpxopmã'ax kopit putup kamah, hu yãy xape yõg hãpxopmã'ax kopit'ax nõmhã, puyĩ' nõy hã tu xape 'ũxeheh."
46,6,4,"'Ãxape te 'ãkte'ex kummuk, yã hãpxopmã'ax kutĩgnãg, ha 'ãxape kummugãp-tup 'ũyãnãn tu', puxix tik puknõg tu' xax hok, puyĩy tu' kopit. Kaxĩy hok."
46,6,5,"'Ok yãyhãhup hok xate'? 'Ok 'ãxop mũtik xip hok tik pa te hãmyũmmũg, puyĩy 'ãtix hu' kopit max?"
46,6,6,"Yã' xip! 'Ãte' yũmmũg! Pa 'ãxop gãy, tu' kuxa mãm hok xop ha 'ãmõg, nũy tu' xax, pu 'õg hãpxopmã kummuk'ax kopit."
46,6,7,"'Ãxop yãytukmĩy tik puknõg keppah, yã' kummuk. 'Ok xate hãmyũmmũg'ax xohix xaxok? 'Ũtux hok pu 'ãxape 'ãkummugã'. 'Ũtux hok pu 'ãxape 'õg hãpxop pa'."
46,6,8,"Pa 'ãxop te 'ãxape pu kummugã pax, ha' nõy yãnãn tu 'ãkummugã pax. 'Ãhup! Puxi'! 'Ãxop xape xop."
